restaurant_name,country_code,city,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,price_range,aggregate_rating,rating_color,rating_text,votes,price_category
Punjabi Chaap Corner,1,New Delhi,Fast Food,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Purani Dilli Foods,1,New Delhi,Mughlai,600,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,1,Mid-range
Tandoori Kebab,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Shree Rathnam,1,New Delhi,South Indian,800,Indian Rupees(Rs.),0,1,No,2,2.4,Red,Poor,31,Mid-range
Alaturka,1,New Delhi,Turkish,600,Indian Rupees(Rs.),0,1,No,2,2.5,Orange,Average,100,Mid-range
Amici Gourmet Pizza,1,New Delhi,Pizza,800,Indian Rupees(Rs.),0,1,No,2,3.1,Orange,Average,230,Mid-range
Burger King,1,New Delhi,Burger,500,Indian Rupees(Rs.),0,1,No,2,3.2,Orange,Average,458,Mid-range
Kylin Express,1,New Delhi,Asian,700,Indian Rupees(Rs.),0,0,No,2,2.6,Orange,Average,176,Mid-range
Big Fat Sandwich,1,New Delhi,American,800,Indian Rupees(Rs.),1,1,No,2,3.5,Yellow,Good,232,Mid-range
Fashion Tv Cafe,1,New Delhi,Continental,2200,Indian Rupees(Rs.),1,0,No,4,3.6,Yellow,Good,27,Luxury
Kylin Skybar,1,New Delhi,Chinese,2200,Indian Rupees(Rs.),1,0,No,4,3.6,Yellow,Good,210,Luxury
Lemon Drops,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,3.9,Yellow,Good,44,Mid-range
Punjabi By Nature Express,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,3.5,Yellow,Good,206,Mid-range
Red Mango,1,New Delhi,Cafe,700,Indian Rupees(Rs.),0,1,No,2,3.7,Yellow,Good,185,Mid-range
Starbucks,1,New Delhi,Cafe,700,Indian Rupees(Rs.),0,0,No,2,3.7,Yellow,Good,256,Mid-range
Peninsular Kitchen,1,New Delhi,Seafood,1500,Indian Rupees(Rs.),1,1,No,3,4.2,Green,Very Good,336,Expensive
Mithapur,1,New Delhi,Chinese,450,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,280,Mid-range
Diggin,1,New Delhi,Italian,1400,Indian Rupees(Rs.),1,1,No,3,4.2,Green,Very Good,2131,Expensive
Aggarwal Sweet India,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,13,Budget
Banzara's,1,New Delhi,Chinese,400,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,38,Mid-range
Bobby Tikki Wala,1,New Delhi,Street Food,150,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,69,Budget
Chennai Junction,1,New Delhi,South Indian,500,Indian Rupees(Rs.),0,0,No,2,3.3,Orange,Average,11,Mid-range
Chicken Bite,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,6,Budget
Chocolate Dreams,1,New Delhi,Bakery,400,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,4,Mid-range
Dial n Dine,1,New Delhi,North Indian,650,Indian Rupees(Rs.),0,0,No,2,3.4,Orange,Average,80,Mid-range
Fresh n Refresh,1,New Delhi,Fast Food,500,Indian Rupees(Rs.),0,0,No,2,3.4,Orange,Average,24,Mid-range
Garden Hut,1,New Delhi,Chinese,250,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,13,Budget
Giani,1,New Delhi,Ice Cream,400,Indian Rupees(Rs.),0,1,No,1,3.3,Orange,Average,12,Mid-range
Jugnu Gaming Zone and Cafe,1,New Delhi,Cafe,600,Indian Rupees(Rs.),0,0,No,2,2.9,Orange,Average,4,Mid-range
Keventer's South Indian & Chinese Food,1,New Delhi,Chinese,200,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,9,Budget
KTS,1,New Delhi,Fast Food,250,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,18,Budget
Mandarin,1,New Delhi,Chinese,600,Indian Rupees(Rs.),0,0,No,2,2.8,Orange,Average,14,Mid-range
Penguin Bakers & Shakers,1,New Delhi,Fast Food,400,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,9,Mid-range
Rollmates,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,16,Budget
Tandoori Nights,1,New Delhi,Mughlai,650,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,5,Mid-range
Burger Dominion,1,New Delhi,Fast Food,500,Indian Rupees(Rs.),0,1,No,2,3.6,Yellow,Good,251,Mid-range
Cafe Gainz,1,New Delhi,Healthy Food,350,Indian Rupees(Rs.),0,1,No,1,3.5,Yellow,Good,42,Mid-range
Chaskaa,1,New Delhi,Chinese,650,Indian Rupees(Rs.),0,1,No,2,3.5,Yellow,Good,220,Mid-range
Fabulous Cake Bites,1,New Delhi,Bakery,400,Indian Rupees(Rs.),0,1,No,1,3.6,Yellow,Good,34,Mid-range
Hangout - A House Of Kathis,1,New Delhi,Street Food,250,Indian Rupees(Rs.),0,0,No,1,3.7,Yellow,Good,103,Budget
Malais By Anands,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,3.7,Yellow,Good,46,Budget
Panchwati Rasoi,1,New Delhi,North Indian,250,Indian Rupees(Rs.),0,0,No,1,3.8,Yellow,Good,62,Budget
Sprinkles Cup & Cake,1,New Delhi,Bakery,300,Indian Rupees(Rs.),0,0,No,1,3.6,Yellow,Good,42,Budget
Target Ice Cream & Bakers,1,New Delhi,Desserts,350,Indian Rupees(Rs.),0,1,No,1,3.6,Yellow,Good,58,Mid-range
The Sweeet Jar,1,New Delhi,Cafe,1000,Indian Rupees(Rs.),0,1,No,3,3.9,Yellow,Good,106,Expensive
Amar Bakery,1,New Delhi,Bakery,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Cafe Brewbug,1,New Delhi,Fast Food,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Mid-range
Chilll House Kafe,1,New Delhi,Cafe,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,1,Mid-range
Cookie Shookie,1,New Delhi,Bakery,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Fabulous Cake,1,New Delhi,Bakery,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Jai Maa Shaarde Samose Wala,1,New Delhi,Street Food,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Madaan Confectionery,1,New Delhi,Bakery,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Magic Masala,1,New Delhi,Chinese,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,1,Mid-range
Sikka Chinese Fast Food,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Teedo's Cake Inn,1,New Delhi,Cafe,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Thalaiva Cafe,1,New Delhi,South Indian,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Mid-range
The Cake Affairs,1,New Delhi,Bakery,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Tulsi Ram Chinese Hut,1,New Delhi,Chinese,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
V. K. Pasta,1,New Delhi,Italian,600,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Xpert Bakers,1,New Delhi,Bakery,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Juniper Bar - Andaz Delhi,1,New Delhi,North Indian,1500,Indian Rupees(Rs.),1,0,No,3,3.0,Orange,Average,4,Expensive
McDonald's,1,New Delhi,Fast Food,500,Indian Rupees(Rs.),0,1,No,2,3.4,Orange,Average,48,Mid-range
Pizza Hut Delivery,1,New Delhi,Italian,800,Indian Rupees(Rs.),0,1,No,2,3.2,Orange,Average,51,Mid-range
The Arena,1,New Delhi,Continental,1600,Indian Rupees(Rs.),1,0,No,3,3.4,Orange,Average,19,Expensive
Restaurant De Seoul,1,New Delhi,Japanese,2500,Indian Rupees(Rs.),1,0,No,4,3.6,Yellow,Good,59,Luxury
Taksim,1,New Delhi,Continental,1500,Indian Rupees(Rs.),1,0,No,3,3.9,Yellow,Good,188,Expensive
Jom Jom Malay,1,New Delhi,Malaysian,1800,Indian Rupees(Rs.),0,0,No,3,4.4,Green,Very Good,77,Expensive
Kofuku,1,New Delhi,Japanese,1500,Indian Rupees(Rs.),0,1,No,3,4.0,Green,Very Good,46,Expensive
The Sky High,1,New Delhi,Continental,1400,Indian Rupees(Rs.),0,0,No,3,4.1,Green,Very Good,387,Expensive
Haldiram's,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,3.1,Orange,Average,117,Mid-range
Jux Pux - The Dreamer's Cafe,1,New Delhi,Beverages,350,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,7,Mid-range
Pizzaon,1,New Delhi,Pizza,500,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,10,Mid-range
FFC Restaurant,1,New Delhi,Fast Food,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
"34, Chowringhee Lane",1,New Delhi,Fast Food,350,Indian Rupees(Rs.),0,1,No,1,2.8,Orange,Average,7,Mid-range
Aapni Dhani,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,23,Budget
Bengal Sweet Corner,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,2.8,Orange,Average,102,Mid-range
Chicken Vicken,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,3.4,Orange,Average,19,Mid-range
Cup-a-licious,1,New Delhi,Bakery,200,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,15,Budget
Frontier,1,New Delhi,Bakery,200,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,10,Budget
Metro Fast Food,1,New Delhi,Chinese,400,Indian Rupees(Rs.),0,0,No,1,2.7,Orange,Average,17,Mid-range
Nagpal's,1,New Delhi,Street Food,200,Indian Rupees(Rs.),0,1,No,1,3.4,Orange,Average,135,Budget
Nile Restro & Bar,1,New Delhi,North Indian,1000,Indian Rupees(Rs.),1,0,No,3,2.7,Orange,Average,35,Expensive
Popular Chicken,1,New Delhi,North Indian,450,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,5,Mid-range
Sardar A Pure Meat Shop,1,New Delhi,Raw Meats,150,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,22,Budget
Shankar Fast Food,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,74,Budget
Singh's Zaika ,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,4,Mid-range
The Mirch Masala,1,New Delhi,North Indian,700,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,7,Mid-range
The Mirch Masala,1,New Delhi,North Indian,650,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,22,Mid-range
Uncle Cake Shop,1,New Delhi,Bakery,300,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,9,Budget
Kays Bar-Be-Que,1,New Delhi,North Indian,700,Indian Rupees(Rs.),0,1,No,2,3.5,Yellow,Good,191,Mid-range
Master Bakers,1,New Delhi,Bakery,350,Indian Rupees(Rs.),0,1,No,1,3.7,Yellow,Good,199,Mid-range
The Master's Fast Food Centre,1,New Delhi,Fast Food,400,Indian Rupees(Rs.),0,0,No,1,3.5,Yellow,Good,60,Mid-range
6 Pack Momos,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Al Noor Foods,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Avon Kitchen,1,New Delhi,North Indian,700,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Bhasad Cafe,1,New Delhi,Fast Food,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,1,Mid-range
Bikaner Kesarvala,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Budget
De Bone Chicken,1,New Delhi,Raw Meats,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Indian Fresh Meat Shop,1,New Delhi,Raw Meats,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
JD's Food Court,1,New Delhi,North Indian,550,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,3,Mid-range
Keventers,1,New Delhi,Beverages,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Mid-range
Malhotra Bakery,1,New Delhi,Bakery,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Matthi Wala,1,New Delhi,Mithai,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Nirula's Ice Cream,1,New Delhi,Ice Cream,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Punjabi Chaap Corner,1,New Delhi,Fast Food,400,Indian Rupees(Rs.),0,1,No,1,0.0,White,Not rated,1,Mid-range
Puran Dhaba,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Rama Desi Ghee Meat Wala,1,New Delhi,North Indian,650,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
VadaPav 'n' Frankie,1,New Delhi,Fast Food,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Chhabra Sweets,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,2.4,Red,Poor,15,Budget
Kanwarji's,1,New Delhi,Street Food,300,Indian Rupees(Rs.),0,1,No,1,2.9,Orange,Average,29,Budget
Pizza Hut,1,New Delhi,Italian,1000,Indian Rupees(Rs.),0,1,No,3,3.4,Orange,Average,35,Expensive
Sagar Ratna,1,New Delhi,South Indian,600,Indian Rupees(Rs.),0,1,No,2,2.7,Orange,Average,278,Mid-range
Smelling Salts,1,New Delhi,North Indian,1200,Indian Rupees(Rs.),1,0,No,3,3.3,Orange,Average,53,Expensive
Wah Ji Wah,1,New Delhi,North Indian,350,Indian Rupees(Rs.),0,1,No,1,2.6,Orange,Average,142,Mid-range
Wheelyz,1,New Delhi,North Indian,550,Indian Rupees(Rs.),0,1,No,2,2.5,Orange,Average,41,Mid-range
Bell Pepperz,1,New Delhi,Chinese,1300,Indian Rupees(Rs.),1,1,No,3,3.9,Yellow,Good,492,Expensive
Bharat Sweets,1,New Delhi,Mithai,250,Indian Rupees(Rs.),0,0,No,1,3.5,Yellow,Good,28,Budget
Invitation,1,New Delhi,North Indian,1300,Indian Rupees(Rs.),1,0,No,3,3.6,Yellow,Good,457,Expensive
Mystique Melange,1,New Delhi,North Indian,1800,Indian Rupees(Rs.),1,0,No,3,3.9,Yellow,Good,173,Expensive
Pandit Ji Paranthe Wale,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,3.7,Yellow,Good,131,Budget
Raju Chat Palace,1,New Delhi,Street Food,200,Indian Rupees(Rs.),0,0,No,1,3.9,Yellow,Good,123,Budget
Seasonings - The Spice Mysteries,1,New Delhi,North Indian,1200,Indian Rupees(Rs.),1,1,No,3,3.9,Yellow,Good,274,Expensive
SGF - Spice Grill Flame,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,1,No,2,3.5,Yellow,Good,87,Mid-range
Apni Rasoi,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,78,Budget
Bablu Kabab Shop,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,3.1,Orange,Average,10,Mid-range
Cake o' Cuisine,1,New Delhi,Bakery,300,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,26,Budget
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,101,Mid-range
Hunger Flames,1,New Delhi,Pizza,500,Indian Rupees(Rs.),0,0,No,2,3.4,Orange,Average,17,Mid-range
Puran Chand Ambala Wale Di Hatti,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,3.3,Orange,Average,34,Mid-range
The Cake Gallery,1,New Delhi,Bakery,500,Indian Rupees(Rs.),0,0,No,2,3.3,Orange,Average,12,Mid-range
Bablu Chic Inn,1,New Delhi,Mughlai,750,Indian Rupees(Rs.),0,0,No,2,3.6,Yellow,Good,34,Mid-range
Masala Basket,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,1,No,1,3.6,Yellow,Good,46,Mid-range
Udta Punjab,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,3.5,Yellow,Good,31,Mid-range
Munch Nation,1,New Delhi,Fast Food,350,Indian Rupees(Rs.),0,1,No,1,4.0,Green,Very Good,96,Mid-range
Bengali Pastry Shop & Snack Bar,1,New Delhi,North Indian,550,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,70,Mid-range
Bhimsain's Bengali Sweet House,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,1,No,1,3.4,Orange,Average,560,Mid-range
Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,4,Mid-range
Colonel's Kababz,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,1,No,2,3.4,Orange,Average,38,Mid-range
Faasos,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,1,No,2,2.8,Orange,Average,11,Mid-range
Karachi Bakery,1,New Delhi,Bakery,200,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,4,Budget
Nathu's Sweets,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,1,No,2,3.3,Orange,Average,421,Mid-range
Sachdeva Confectioners,1,New Delhi,North Indian,550,Indian Rupees(Rs.),0,1,No,2,3.1,Orange,Average,68,Mid-range
Bengali Sweet House,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,3.6,Yellow,Good,85,Mid-range
Bijoli Grill,1,New Delhi,Bengali,800,Indian Rupees(Rs.),1,0,No,2,3.7,Yellow,Good,343,Mid-range
Nathu's Pastry Shop,1,New Delhi,Bakery,300,Indian Rupees(Rs.),0,0,No,1,3.8,Yellow,Good,120,Budget
Balaji Dhaba,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Budget
Bhagat Ji,1,New Delhi,Fast Food,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Budget
Hangout Kathi Rolls,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Budget
Makers & Bakers,1,New Delhi,Bakery,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Habibi Express,1,New Delhi,Lebanese,750,Indian Rupees(Rs.),0,1,No,2,2.3,Red,Poor,55,Mid-range
Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,49,Mid-range
China Town,1,New Delhi,Chinese,400,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,7,Mid-range
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,3.3,Orange,Average,90,Mid-range
High Street Kitchen & Bar,1,New Delhi,North Indian,1200,Indian Rupees(Rs.),1,0,No,3,2.9,Orange,Average,11,Expensive
Pizza Hut,1,New Delhi,Italian,1000,Indian Rupees(Rs.),0,1,No,3,3.1,Orange,Average,161,Expensive
Sugar & Spice - Le Marche,1,New Delhi,Bakery,800,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,67,Mid-range
The Kathis,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),0,1,No,1,2.8,Orange,Average,23,Budget
The Kylin Experience,1,New Delhi,Japanese,1700,Indian Rupees(Rs.),0,1,No,3,3.3,Orange,Average,60,Expensive
Arabian Nites,1,New Delhi,Lebanese,450,Indian Rupees(Rs.),0,1,No,1,3.5,Yellow,Good,239,Mid-range
Asia Kitchen,1,New Delhi,Chinese,1300,Indian Rupees(Rs.),1,1,No,3,3.7,Yellow,Good,137,Expensive
Dunkin' Donuts,1,New Delhi,Burger,600,Indian Rupees(Rs.),0,1,No,2,3.7,Yellow,Good,212,Mid-range
Krips Restaurant,1,New Delhi,North Indian,1000,Indian Rupees(Rs.),1,1,No,3,3.5,Yellow,Good,193,Expensive
McDonald's,1,New Delhi,Fast Food,500,Indian Rupees(Rs.),0,1,No,2,3.5,Yellow,Good,202,Mid-range
Yo! China,1,New Delhi,Chinese,1300,Indian Rupees(Rs.),1,1,No,3,3.5,Yellow,Good,332,Expensive
RPM,1,New Delhi,Finger Food,1800,Indian Rupees(Rs.),1,0,No,3,2.4,Red,Poor,92,Expensive
By The Way - Bellagio,1,New Delhi,Italian,1000,Indian Rupees(Rs.),1,1,No,3,2.9,Orange,Average,120,Expensive
Red - Bellagio,1,New Delhi,Chinese,1500,Indian Rupees(Rs.),1,1,No,3,3.4,Orange,Average,137,Expensive
Soul Curry - Bellagio,1,New Delhi,North Indian,1100,Indian Rupees(Rs.),1,1,No,3,3.6,Yellow,Good,158,Expensive
Alpha 63,1,New Delhi,North Indian,1500,Indian Rupees(Rs.),1,0,No,3,2.7,Orange,Average,9,Expensive
Bite-N-Sip,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,1,No,1,2.6,Orange,Average,38,Budget
Lotus Garden,1,New Delhi,Chinese,2000,Indian Rupees(Rs.),1,0,No,4,3.2,Orange,Average,59,Expensive
Meethas Sweets,1,New Delhi,Mithai,200,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,4,Budget
Nirula's,1,New Delhi,Fast Food,1100,Indian Rupees(Rs.),0,1,No,3,2.5,Orange,Average,98,Expensive
Punjabi Tadka,1,New Delhi,North Indian,250,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,11,Budget
Snack Bar,1,New Delhi,North Indian,250,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,11,Budget
South Indian Food,1,New Delhi,South Indian,150,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,14,Budget
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,2.4,Red,Poor,71,Mid-range
Southy,1,New Delhi,South Indian,400,Indian Rupees(Rs.),0,1,No,1,2.4,Red,Poor,33,Mid-range
Coffee Shop - Centaur Hotel,1,New Delhi,Cafe,1500,Indian Rupees(Rs.),0,0,No,3,0.0,White,Not rated,2,Expensive
Al Kuresh,1,New Delhi,Chinese,850,Indian Rupees(Rs.),0,1,No,2,3.3,Orange,Average,85,Expensive
Angan Bakery & Cafe,1,New Delhi,Bakery,600,Indian Rupees(Rs.),0,0,No,2,2.9,Orange,Average,10,Mid-range
Bamboo Chopstix,1,New Delhi,Chinese,700,Indian Rupees(Rs.),0,0,No,2,2.7,Orange,Average,8,Mid-range
Bawarchis,1,New Delhi,Chinese,700,Indian Rupees(Rs.),0,0,No,2,2.9,Orange,Average,16,Mid-range
Bikanervala,1,New Delhi,North Indian,450,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,113,Mid-range
Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,4,Mid-range
Chanakya Bar-Be-Que,1,New Delhi,Chinese,800,Indian Rupees(Rs.),1,0,No,2,3.2,Orange,Average,17,Mid-range
Chattisgarh Bhawan,1,New Delhi,North Indian,450,Indian Rupees(Rs.),0,0,No,1,2.7,Orange,Average,33,Mid-range
Chimney,1,New Delhi,Chinese,800,Indian Rupees(Rs.),1,0,No,2,2.9,Orange,Average,66,Mid-range
China Town Sizzlers,1,New Delhi,Chinese,800,Indian Rupees(Rs.),0,0,No,2,3.4,Orange,Average,34,Mid-range
Chinese Bite,1,New Delhi,Chinese,700,Indian Rupees(Rs.),0,0,No,2,2.8,Orange,Average,31,Mid-range
Chinese Garden,1,New Delhi,Chinese,900,Indian Rupees(Rs.),1,0,No,2,3.2,Orange,Average,17,Expensive
Costa Coffee,1,New Delhi,Cafe,600,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,4,Mid-range
Food Point,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,5,Budget
Ikko,1,New Delhi,North Indian,1650,Indian Rupees(Rs.),1,0,No,3,2.9,Orange,Average,10,Expensive
Jammu And Kashmir House,1,New Delhi,Kashmiri,500,Indian Rupees(Rs.),0,0,No,2,2.9,Orange,Average,4,Mid-range
Laguna,1,New Delhi,Chinese,900,Indian Rupees(Rs.),0,0,No,2,3.4,Orange,Average,60,Expensive
Momo Point,1,New Delhi,Chinese,700,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,14,Mid-range
New Zaika,1,New Delhi,Chinese,700,Indian Rupees(Rs.),0,0,No,2,3.1,Orange,Average,10,Mid-range
Organic Express,1,New Delhi,Cafe,700,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,7,Mid-range
Tamil Nadu House Canteen,1,New Delhi,South Indian,600,Indian Rupees(Rs.),0,0,No,2,3.4,Orange,Average,161,Mid-range
The Chocolate Avenue,1,New Delhi,Bakery,300,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,28,Budget
Chimney Sizzlers,1,New Delhi,Chinese,800,Indian Rupees(Rs.),1,1,No,2,3.7,Yellow,Good,137,Mid-range
Gujarat Bhawan Restaurant,1,New Delhi,Gujarati,400,Indian Rupees(Rs.),0,0,No,1,3.7,Yellow,Good,203,Mid-range
Itäó»s Sinful,1,New Delhi,Bakery,450,Indian Rupees(Rs.),0,0,No,1,3.5,Yellow,Good,20,Mid-range
Jakoi,1,New Delhi,Assamese,600,Indian Rupees(Rs.),0,0,No,2,3.5,Yellow,Good,218,Mid-range
Arunachal Bhawan,1,New Delhi,North Eastern,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Hotel New Tamil Nadu,1,New Delhi,South Indian,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Milan Food,1,New Delhi,Chinese,650,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,2,Mid-range
Playboy Club,1,New Delhi,Finger Food,3000,Indian Rupees(Rs.),0,0,No,4,0.0,White,Not rated,3,Luxury
Moti Mahal Delux,1,New Delhi,North Indian,1600,Indian Rupees(Rs.),1,0,No,3,2.4,Red,Poor,164,Expensive
The Treat,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,2.1,Red,Poor,138,Mid-range
Break Fast Point,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,21,Budget
Breakfast Corner,1,New Delhi,North Indian,150,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,6,Budget
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,3.0,Orange,Average,10,Mid-range
Frontier,1,New Delhi,Bakery,200,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,10,Budget
